Voltage.EMG01_r_gastro,Voltage.EMG02_r_soleus,Voltage.EMG03_r_rect_fem,Voltage.EMG04_r_tfl,Voltage.EMG05_r_semimemb,Voltage.EMG06_l_gastro,Voltage.EMG07_l_soleus,Voltage.EMG08_l_rect_fem,Voltage.EMG09_l_tfl,Voltage.EMG10_l_semimemb,
0.049631957,0.021569518,0.008737793,0.051543273,0.039172363,0.0309375,0.029007263,0.037735902,0.020394897,0.0104599,
0.043223266,0.015771179,0.031625975,0.061461486,0.015216065,0.025749512,0.029007263,0.036057435,0.036111452,0.031211853,
0.027354127,0.03011444,0.024759522,0.039946593,0.061602782,0.028953858,0.032364197,0.041398011,0.035806276,0.031822205,
0.04001892,0.034692079,-0.012319336,0.020873107,0.050769042,0.038719483,0.026413269,0.038651429,0.021768188,0.035942078,
0.038645629,0.037896425,0.032083739,0.036437072,0.017199706,0.009727784,0.041977234,0.029953919,0.042062379,0.04875946,
0.050089721,0.06139496,0.022775879,0.019652404,0.007128906,0.02010376,0.035873719,0.02842804,0.026193237,0.032737732,
0.045969848,0.052544862,0.028421631,0.035979308,0.023303222,0.029411621,0.041519471,0.032242738,0.030618286,0.029533386,
0.03208435,0.063836366,0.014230957,0.021025695,0.029864501,0.012474366,0.037399597,0.041550599,0.021005249,0.010307312,
0.041087035,0.052087098,0.020029297,0.045592345,0.017352294,0.031242676,0.031906433,0.028885804,0.028787231,0.039756775,
0.045969848,0.065972596,0.016824951,0.058867492,0.035052489,0.035515137,0.041366883,0.036057435,0.034432985,0.018699646,
0.073130496,0.080010682,0.034677733,0.030333556,0.027423095,0.022087403,0.040298767,0.015000305,0.02741394,0.03792572,
0.02567566,0.072381288,0.060770262,0.040709533,0.02269287,0.047111817,0.0285495,0.018509828,0.029397583,0.060508728,
0.030100709,0.086571962,0.055429686,0.022398986,0.028338622,0.03170044,0.02565033,0.035904847,0.038705446,0.063102722,
0.035288695,0.109612733,0.046121825,0.021636046,0.050311279,0.02803833,0.037704773,0.046891175,0.018411255,0.067985535,
0.002940063,0.046441346,0.039560545,0.002409973,0.017352294,0.034904785,0.039535828,0.017289124,0.026956176,0.058830261,
0.0075177,0.034997255,0.038339842,-0.003540955,0.021624755,0.044517823,0.038315125,0.024918519,0.054421999,0.040061951,
-0.013692017,0.029046325,0.035135496,0.022246398,0.028186034,0.073814698,0.044876404,0.033158265,0.023904419,0.011528015,
-0.007283325,0.038354188,0.058328856,0.026366271,0.025897216,0.028953858,0.041824646,0.027359925,0.026193237,0.028617859,
0.016062623,0.066582948,0.057260741,0.042998351,0.041003417,0.036888428,0.019394226,0.007828674,0.022073364,0.014274597,
0.015910035,0.069482118,0.034372557,0.041319884,0.03139038,0.038261719,0.031296082,0.027817689,0.030160522,0.029685974,
0.054209594,0.047051698,0.021860352,0.066039123,0.036883544,0.027885742,0.06181366,0.038651429,0.035958864,0.04158783,
0.037577514,0.046136171,0.025827637,0.042388,0.024371337,0.011864014,0.031601258,0.037430726,0.03336487,0.042961121,
0.048411254,0.082146913,0.001108398,0.033232726,0.045428466,0.030632325,0.022598572,0.031937562,0.029244995,0.045860291,
0.028727418,0.0092099,-0.002248535,0.032012023,0.037036132,0.029411621,0.036178894,0.027207337,0.009866333,0.04372406,
0.027506715,-0.001471252,0.042001951,0.027586974,0.029101562,0.028496094,0.037552185,0.035599671,0.001931763,0.034873962,
0.026133424,-0.014898987,0.02491211,0.035063781,0.013232422,0.024681397,0.034042664,0.036667787,-0.00218811,0.045555115,
0.023081666,0.004174499,0.012247315,0.044981994,0.03139038,-0.005378418,0.041214295,0.034684144,-0.012258912,0.04158783,
0.04581726,0.002801209,0.051767576,0.051390685,0.021472167,0.025291748,0.034195252,0.021408997,-0.001272583,0.032279968,
0.042765502,-0.000860901,0.043833006,0.049101867,0.043902587,0.025444336,0.035873719,0.020035706,-0.011190796,0.048912048,
0.029795533,0.028283386,0.039865721,0.048644103,0.035510253,0.030479737,0.023819275,0.036057435,-0.015005494,0.047691345,
0.027354127,0.0331662,0.034677733,0.03658966,0.025286864,0.023918457,0.029465027,0.023850404,-0.015463257,0.014274597,
0.025065308,0.034539491,0.039560545,0.042998351,0.023150634,0.023308106,0.021530457,0.019730531,-0.005697632,0.07485199,
0.014536743,0.06063202,0.038187254,0.024840392,0.020404052,0.03749878,0.030227967,0.039566956,-0.015005494,0.033195496,
0.024149781,0.043847352,0.036508787,0.017363586,0.043292236,0.033684082,0.026260681,0.066117249,-0.009359742,0.036705017,
0.015910035,0.031029968,0.04062866,0.00912384,0.066027835,0.046806641,0.03068573,-0.006972351,0.006967163,0.035331726,
0.029948121,0.045068055,0.050394285,0.023924865,0.029101562,0.036583252,0.044571228,0.02629181,0.004220581,0.030906677,
0.027354127,0.042016298,0.045816649,0.026671447,0.033374023,0.033073731,0.028854676,0.017746888,-0.007223511,0.03868866,
0.018046265,0.025841979,0.04429077,0.045592345,0.02635498,0.029259034,0.023666687,0.013779602,-0.013021851,0.006645203,
0.021708375,0.023095397,0.043070067,0.03582672,0.024981689,0.065117188,0.026718445,0.018052064,-0.03179016,0.024345398,
0.041087035,0.025689391,0.031778563,0.042845763,0.021319579,0.030632325,0.040451355,0.028122865,-0.015768433,0.024040222,
0.047648314,0.051781923,0.018961182,0.048033752,0.041766357,0.041618653,0.023514099,0.030564271,0.001931763,0.024345398,
0.038187865,0.032250673,0.032236326,0.057494201,0.03139038,0.033226319,0.024582215,0.025071107,-0.001272583,0.022819519,
0.035441283,0.029656677,0.024759522,0.05902008,0.019946288,0.032005616,0.022445984,0.033310853,0.00071106,0.027549744,
0.018961793,0.039422303,0.016672364,0.034758605,0.027575683,0.030784912,0.029617615,0.041550599,-0.002798462,0.040214539,
0.037882689,0.022637634,-0.002858887,0.018584289,-0.000195312,0.040550537,0.045791931,0.036057435,0.000253296,0.013664246,
0.027506715,0.03606537,0.026590576,-0.003388367,0.025744628,0.041618653,0.03724701,0.020340882,-0.019277954,0.008018494,
0.034067992,0.040337831,0.007211914,-0.010254822,0.028796386,0.033378907,0.042587586,0.022477113,0.002694702,0.017936707,
0.020029908,0.040490419,0.005228272,-0.000489197,0.026965331,0.026207276,0.050827332,0.030411683,0.004830933,0.043876648,
0.04581726,0.045220643,0.003244629,-0.045502625,0.028643798,0.018577881,0.034958191,0.039414369,0.020242309,0.032279968,
0.029490357,0.049187928,0.047800291,-0.029938661,0.021777343,0.026512451,0.016800232,0.03132721,0.011697387,0.027549744,
0.036814574,0.039880067,0.042459715,-0.000794373,0.021166991,0.026970215,0.027481385,0.032853089,0.020547485,0.042655945,
0.024912721,0.028588561,0.039407957,0.009581604,0.029406738,0.035057373,0.029312439,0.047348939,0.013528442,0.026634216,
0.032389525,0.028741149,0.036051024,0.017668761,0.032000732,0.037041016,0.014664002,0.030106507,0.007577515,0.05242157,
0.023844605,0.022942809,0.037729491,0.052153625,0.036883544,0.032310791,0.045334168,0.028275453,0.002542114,0.044639587,
0.025523072,0.026910095,0.05222534,0.033537902,0.041918945,0.043297119,0.030227967,0.036515199,0.011087036,0.023277283,
0.032236937,0.010125428,0.031320799,0.01919464,0.031848144,0.030327149,0.034195252,0.026749574,0.004830933,0.025413513,
0.024607545,0.039727479,0.050699461,0.041777648,0.024523925,0.032768555,0.026108094,0.026444398,-0.002035522,0.043266296,
0.061076049,0.052392274,0.034067381,0.025450744,0.028796386,0.017662354,0.01695282,0.024460755,-0.003561401,0.028160095,
0.022318726,0.035455018,0.045816649,0.032012023,0.020709228,0.048637696,0.016495056,0.048264466,0.030007934,0.033805847,
0.038493041,0.046746522,0.016977539,0.038115539,0.025744628,0.034141846,0.014358826,0.029648744,0.012460327,0.045555115,
0.029642945,0.044152528,0.012705078,0.033995666,0.022387695,0.018120117,0.022598572,0.035752259,0.005136108,0.012748718,
0.025523072,0.043694764,0.012094727,0.021941222,0.020098876,0.035820313,0.024582215,0.038651429,0.008035278,0.017784119,
0.032999877,0.04766205,0.02704834,0.032469787,0.02269287,0.034141846,0.029770203,0.02919098,0.012155151,0.02419281,
0.017130738,0.035607606,0.024454346,0.034758605,0.028643798,0.043754883,0.020004578,0.030564271,0.015512085,0.035942078,
0.032236937,0.029046325,0.007211914,0.062071837,0.037036132,0.044822998,0.018020935,0.031632386,-0.015463257,0.029380798,
-0.001484985,0.013024597,0.010263672,0.045897521,0.026202392,0.030327149,0.023971863,0.023087464,0.009561157,0.021598816,
0.031168824,0.021874694,0.057413328,0.055815734,0.034594726,0.002861328,0.018173523,0.038041078,0.021005249,0.031517029,
0.047190551,0.027367858,0.028116455,0.044981994,0.028948974,0.012016602,0.018173523,0.028275453,-0.000967407,0.039451599,
0.042002562,0.03240326,0.025369873,0.026976623,0.024981689,0.01796753,0.036636658,0.044754945,0.00284729,0.020683289,
0.056651,0.041711122,0.033609618,0.032317199,0.030627441,0.032463379,0.018631287,0.033005677,0.022225952,0.023124695,
0.051768187,0.03240326,0.035288084,-0.014222107,0.026660156,0.036430664,0.052048035,0.031632386,0.01291809,0.043418884,
0.019419556,0.044152528,0.054971922,0.026671447,0.040393066,0.037041016,0.025192566,0.020188294,0.005899048,0.016868591,
0.035899047,0.042779237,0.044595946,0.00622467,0.035968017,0.002403565,0.039535828,0.016678773,0.018869018,0.026786804,
0.066111453,0.035149843,0.043833006,-0.002625427,0.037493896,0.042839356,0.03068573,0.033005677,0.014138794,0.004814148,
0.047495726,0.039574891,0.033914793,-0.012085876,0.062060546,0.043907471,0.041519471,0.006913147,0.007577515,0.021903992,
0.043528441,0.026147155,0.005838623,-0.007813415,0.024523925,0.043602295,0.03938324,0.04002472,0.055642702,0.032279968,
0.019419556,0.01210907,0.02994751,-0.020020448,0.022082519,0.021629639,0.038925476,0.04795929,0.028634643,0.020683289,
0.030405885,0.029809264,0.051309813,-0.002930603,0.030780029,0.031853028,0.043350525,0.048264466,0.010934448,0.031059265,
0.014536743,0.039269716,0.037271727,0.014311829,0.034136962,0.031853028,0.036789246,0.037278138,0.021768188,0.034263611,
0.013010864,0.036675721,0.031320799,0.018889464,0.011553955,0.037041016,0.034042664,0.046280824,0.001779175,0.019004822,
-0.010945435,0.045373231,0.018198242,0.03369049,0.038562011,0.036583252,0.032364197,0.037430726,0.005288696,0.046318054,
0.022166139,0.05269745,0.043375243,0.036742248,0.019488525,0.026359864,0.017868347,0.017441712,0.008187866,0.034873962,
0.02064026,0.051018983,0.029184571,0.02209381,0.027575683,0.018883057,0.023819275,0.025986634,0.017343139,0.044334412,
0.087931521,0.075890809,0.038034666,0.081297912,0.028186034,0.036125489,0.062729187,0.032700501,0.022531128,0.054252625,
0.053294066,0.053307801,0.024454346,0.060088195,0.009265137,0.033684082,0.028702088,0.018815003,0.025888061,0.04372406,
0.042002562,0.001733093,0.028116455,0.049712218,0.037951659,0.035667725,0.026260681,0.034378968,0.0216156,0.020530701,
0.052836303,-0.029852601,0.035745848,0.05535797,0.035968017,0.029106446,0.030533142,0.022019349,0.020700073,0.014579773,
0.030100709,-0.017035218,0.032388914,0.028349914,0.041156005,0.045128174,0.018631287,0.034073792,0.035958864,0.022209167,
0.008433227,0.006158142,0.043375243,0.034758605,0.033221435,0.006523437,0.019089051,0.022019349,0.040383913,0.018852234,
0.031626586,0.028893737,0.031168213,0.03872589,0.030017089,0.030174561,0.029617615,-0.008650818,0.017800903,0.029533386,
0.057108764,0.052087098,0.035440672,0.036131896,0.031695556,0.021629639,0.038162537,0.024002992,0.018106079,0.002983093,
0.079539187,0.047204286,0.032846678,0.068633117,0.024066161,0.022697754,0.015579529,0.04872223,0.029855346,0.056236267,
0.057261351,0.018975524,0.039865721,-0.006134949,0.029711913,0.042686768,-0.00334137,0.041092835,0.020547485,0.037315369,
0.027354127,0.001122742,0.041849364,0.03292755,0.041461181,0.039177246,0.026565857,0.020646058,0.020394897,0.034416199,
0.010111694,0.046136171,0.02994751,0.029723205,0.035205077,0.041923828,0.007950135,0.034531556,0.018869018,0.02129364,
4.09E-05,0.04476288,0.021555176,0.032317199,0.031848144,0.025444336,0.030075379,0.026596986,0.02741394,0.033348083,
0.009806518,0.025689391,0.025217285,0.038420714,0.024066161,0.033684082,0.030838318,0.034531556,0.01871643,0.031059265,
0.0125531,0.016228942,0.0363562,0.026976623,0.028948974,0.02300293,0.021377869,0.062912904,0.018563842,0.036552429,
0.018046265,-0.01032135,0.034372557,0.045744933,0.023303222,0.028953858,0.02275116,0.025528871,0.037789918,0.034111023,
0.011179809,0.016839294,0.028116455,0.045439757,0.025897216,0.029106446,0.022140808,0.028275453,0.021920776,0.046165466,
-0.026509399,0.013329773,0.026743164,0.015990295,0.050311279,0.039482422,0.016189881,0.048569642,0.028024292,-0.013191223,
0.02857483,0.002038269,0.021860352,0.034758605,0.013690186,0.028190918,0.027023621,0.036057435,0.016885376,0.024040222,
0.043070678,0.005852966,0.026590576,0.048033752,0.034136962,0.033989258,0.023971863,0.021561585,0.029397583,0.035179138,
0.065195926,0.029198913,0.032388914,0.080382384,0.032305907,0.026359864,0.023666687,0.043229066,0.01368103,0.027702332,
0.025980836,0.035455018,0.025064697,0.058409728,0.025897216,0.040092774,0.021683045,0.027207337,0.020700073,0.022209167,
0.029185181,0.03240326,0.025522461,0.063139953,0.023913573,0.027885742,0.024582215,0.022019349,0.026803588,0.033042908,
0.033457641,0.018822936,0.012094727,0.042235412,0.028643798,0.027427979,0.023056336,0.036820374,0.033517458,0.037162781,
0.037730101,0.006463318,0.026285401,0.038268127,0.064044192,0.039177246,0.035721131,0.074662171,0.032754518,0.040214539,
0.018809205,0.011040955,0.020792237,0.013091126,0.028186034,0.034141846,0.032211609,0.033005677,0.029855346,0.018241882,
0.027964478,-0.001013489,0.054361571,0.017363586,0.037341308,0.050926514,0.030990906,0.025528871,0.015359497,0.030448914,
0.036204223,0.02217987,0.032999266,0.027586974,0.036425781,0.028953858,0.037704773,0.035904847,0.025125122,0.027397156,
0.026438599,0.028893737,0.031931151,0.010497131,0.033984374,0.032768555,0.033127137,0.022934876,0.009408569,0.021446228,
0.025523072,0.02507904,0.026285401,0.025145568,0.03428955,0.028190918,0.034042664,0.025834046,0.014749145,0.017631531,
-0.004536743,0.048577577,0.037729491,-0.010865173,0.021624755,0.03383667,0.030227967,0.024002992,0.024209594,-0.000526428,
0.056651,0.060937196,0.031473387,0.046050109,0.038256835,0.022392578,0.043808289,0.022019349,0.025125122,0.03502655,
0.048869018,0.076501161,0.027658692,0.014464417,0.031848144,0.017814942,0.024734803,0.015915833,0.044503786,0.027397156,
0.043986205,0.042931825,0.021707764,0.010649719,0.016436767,0.027733155,0.035415955,0.008744202,0.021920776,0.02999115,
0.048106078,0.02721527,0.022623291,0.027586974,0.049090575,0.045128174,0.043655701,0.013779602,0.02451477,0.032279968,
0.042612914,0.035912782,0.02704834,0.031401671,0.039630126,0.04039795,0.052658387,0.03209015,0.021005249,0.004356384,
0.039103393,0.037743837,0.019418946,0.012633362,0.038714599,0.039329834,0.03144867,0.030869447,0.01947937,0.013511658,
0.041239623,0.026604919,0.028574219,0.018889464,0.036578368,0.030327149,0.032364197,0.018509828,0.019021606,0.014579773,
0.018504029,0.025841979,0.024759522,0.017210998,0.042834472,0.029564209,0.01985199,0.037735902,0.024057006,0.031974792,
0.0075177,0.035149843,0.025369873,0.028960265,0.043902587,0.012016602,0.022903748,0.028885804,0.018563842,0.044181824,
0.021708375,0.02721527,0.032846678,0.03369049,0.035205077,0.024071045,0.044571228,0.030716859,0.024057006,0.014427185,
0.025980836,0.023247985,0.026437989,0.027739562,0.060382079,0.028648682,0.057083435,0.006607971,0.017343139,0.009391785,
0.011790161,0.020196227,0.031015625,0.03369049,0.029406738,0.017662354,0.051437683,0.019425355,0.023904419,0.005882263,
0.011179809,0.020043639,0.026743164,0.016142882,0.035968017,0.032158203,0.001846619,0.028733216,0.028634643,0.007865906,
0.015604858,0.025231628,0.017587891,0.037200011,0.058398437,0.046196289,0.047012635,0.030106507,0.021157837,0.002372742,
0.024607545,0.00631073,0.028726807,0.051543273,0.041003417,0.032158203,0.030227967,0.034073792,0.00788269,0.003746033,
0.01774109,0.025536804,0.045816649,0.051695861,0.032763671,0.034904785,0.008713074,0.027512513,0.022988891,-0.004951477,
0.028269654,0.043389589,0.032388914,0.035063781,0.042681884,0.040245362,0.01481659,0.038804017,0.023751831,0.011833191,
0.032542113,0.052544862,0.041696776,0.051695861,0.038409423,0.035362549,0.004745788,0.029496156,0.03626404,0.018852234,
0.024760133,0.060479432,0.030557862,0.057494201,0.0487854,0.033531494,0.003525086,0.032700501,0.026803588,0.017326355,
0.03635681,0.070550233,0.023386231,0.039031066,0.02559204,0.026665039,0.035110779,0.039109193,0.022988891,0.028770447,
0.041544799,0.096947938,0.019876709,0.039641418,0.040240478,0.047264405,0.034195252,0.022934876,0.026651001,0.023429871,
0.071604617,0.104882509,0.010874024,0.036742248,0.02925415,0.039787598,0.04808075,0.032242738,0.022988891,0.015800476,
0.078776248,0.150201112,0.038339842,-0.02276703,0.024981689,0.035820313,0.049301453,0.017746888,0.026193237,0.043571472,
0.038645629,0.18071869,0.034982909,0.011107483,0.033068847,0.026817627,0.043350525,0.018967591,0.021157837,0.021903992,
0.009196167,0.198266298,0.034372557,0.007903137,0.028186034,0.023765869,0.048233338,0.015000305,0.028634643,0.028312683,
0.008738403,0.186364442,0.037576903,0.00622467,0.032000732,0.015678711,0.072189637,0.009507141,0.030923462,0.036552429,
0.029337769,0.144097596,0.022623291,0.012175598,0.035815429,0.010795899,0.061203308,0.018815003,0.02741394,0.025871277,
0.023081666,0.018670348,-0.002706299,0.007903137,0.022998046,-0.003852539,0.056625672,0.018204652,0.023751831,0.029075623,
0.007975464,-0.052283019,0.016672364,0.000273743,0.026965331,0.017357178,0.062576599,0.026444398,0.023751831,0.034263611,
0.022166139,-0.071356505,0.009500733,0.022246398,0.033068847,0.02010376,0.093551941,0.033616029,0.01291809,0.024345398,
0.016672974,-0.129339904,0.030100098,0.032774962,0.037493896,0.033226319,0.072952576,0.010422668,0.01871643,0.023124695,
0.015299683,-0.113318175,0.024301758,0.026518859,0.033221435,0.036888428,0.060440369,0.015458069,0.023751831,0.020530701,
0.017130738,-0.077307433,0.031473387,0.035063781,0.034136962,0.032615967,0.067154236,0.016526185,0.019631958,0.02495575,
0.046732787,-0.022986146,0.034830321,0.026518859,0.036883544,0.027580567,0.050522156,0.028580628,0.017800903,0.03502655,
0.051157836,0.000970154,0.031778563,0.031554259,0.053057861,0.036278076,0.045791931,0.015763246,0.027261352,0.022361755,
0.068247683,0.009667664,0.030557862,0.024840392,0.029864501,0.004387207,0.030990906,0.037430726,0.05213318,0.021751404,
0.028269654,0.005090027,0.017282715,0.026976623,0.039019775,0.020408936,0.04808075,0.039872132,0.044046022,0.02999115,
0.048258666,0.001122742,0.008737793,0.032622375,0.024523925,0.026054688,0.045028992,0.0516214,0.026803588,0.033195496,
0.083048709,0.007989197,0.027658692,0.036131896,0.024371337,0.039787598,0.043960877,0.048111878,0.02741394,0.021141052,
0.020335084,0.014855652,0.025522461,0.038115539,0.039019775,0.029564209,0.057083435,0.04078766,0.021920776,0.020225525,
0.007975464,0.041558534,0.032236326,0.020720519,0.046954345,0.036430664,0.016037293,0.034531556,0.013986206,0.002372742,
-0.000111694,0.067040712,0.013468018,0.038268127,0.030474853,0.048485108,0.028244324,0.024765931,0.025888061,0.025718689,
-0.008046265,0.104272157,0.04062866,0.022398986,0.033526611,0.033684082,-0.009139709,0.019883119,0.022988891,0.016716003,
0.043375853,0.141503602,0.029031983,0.042998351,0.052752685,0.026665039,0.033279724,0.045670472,0.031991579,0.035942078,
0.111582644,0.124871522,-0.018880615,0.022551574,0.02055664,-0.013770752,0.028244324,0.033310853,0.056253053,0.027854919,
0.08655823,0.138604432,0.016824951,0.035979308,0.020861816,0.012321778,0.031296082,0.035752259,0.030465698,0.033805847,
0.028422242,0.1062558,0.010721436,0.040251769,0.026812743,0.014915772,0.043503113,0.038804017,0.036874391,0.025566101,
0.000956421,0.083520204,0.018045655,0.032774962,0.02635498,0.030174561,0.031753846,0.033005677,0.046792604,0.023887634,
0.038187865,0.096642762,0.035898436,0.037200011,0.045428466,0.038719483,0.032364197,-0.008955994,0.027566528,0.025413513,
0.012858276,0.061242372,0.033762205,0.035063781,0.033831786,0.041008301,0.036941834,0.045517884,0.025582885,0.048301697,
0.004008179,0.033776551,0.021860352,0.036894836,0.040850829,0.029869385,0.018326111,0.029496156,0.004373169,0.042503357,
-0.013997192,0.00341156,0.040323485,0.043608703,0.036883544,0.042076416,0.029770203,0.028275453,0.022683715,0.036247253,
-0.027272338,-0.078070372,0.027963867,0.065733947,0.03139038,0.049248047,0.039230652,0.014847717,0.027566528,0.077903748,
0.000651245,-0.09775421,0.031015625,0.03292755,0.02849121,0.012779541,0.017563172,0.030564271,0.034280397,0.042350769,
-0.00697815,-0.087683409,0.015604248,0.030638732,0.059008788,0.02010376,0.033737488,0.038956605,0.039010622,0.038536072,
0.000956421,-0.151617736,0.030252686,0.028960265,0.037493896,0.027122803,0.03068573,0.030869447,0.03626404,0.058982849,
0.002177124,-0.151617736,0.006296387,0.03292755,0.034899902,0.008354492,0.030838318,0.031632386,0.012612915,0.032279968,
-0.019795531,-0.152075499,0.048258055,0.041777648,0.038256835,0.023155518,0.028396912,0.040177308,0.049081422,0.019309998,
-0.002095337,-0.181219786,0.020181885,0.046355285,0.065112308,0.025444336,0.038925476,0.019577943,0.018411255,0.035179138,
-0.011098023,-0.14337799,0.039407957,0.022398986,0.028948974,0.0208667,0.041519471,0.029343568,0.027261352,0.041282654,
-0.04893982,-0.078528136,0.026590576,0.05612091,0.029864501,0.026665039,-0.005325012,0.016526185,0.030007934,0.022514343,
0.02064026,-0.053198546,0.037271727,0.071074523,0.037951659,0.027122803,0.032974549,0.030564271,0.034738161,0.008171082,
0.009043579,-0.025274964,0.023843994,0.027434386,0.046191406,0.050316162,0.032211609,0.072373353,0.034280397,0.024497986,
0.029642945,0.00631073,0.022165528,0.020567931,0.031237792,0.038872071,0.020462342,0.03422638,0.02817688,0.003440857,
0.029032594,-0.017187806,0.027963867,0.023314513,0.033831786,0.044975586,0.046860047,0.029801331,0.023446655,0.035942078,
0.036661986,0.002038269,0.031625975,0.028807677,0.033068847,0.045585938,0.037552185,0.036667787,0.017953491,0.018547058,
0.03132141,0.025384216,0.031015625,0.035216369,0.060229491,0.055046387,0.030380554,0.009049377,0.021920776,0.021141052,
0.033762816,0.014092713,0.023538819,0.034300841,0.033374023,0.041771241,0.028854676,0.02842804,0.021920776,0.033042908,
0.020792847,0.023553161,0.041239012,0.029723205,0.022235107,0.042839356,0.016189881,0.023850404,0.027871704,0.036552429,
0.031626586,0.066277772,0.028116455,0.021483459,0.022998046,0.038261719,-0.000289612,0.032242738,0.029092407,-0.01700592,
0.042002562,0.065514833,0.024454346,0.017973937,0.02055664,0.0208667,0.001999207,0.046585999,0.04129944,0.044639587,
0.050242309,0.106560975,0.017740479,0.017210998,0.033831786,0.030021973,0.018326111,0.04368683,0.03336487,0.033805847,
0.065653689,0.118920594,0.020944824,0.025450744,0.037493896,0.031853028,0.012527771,0.042008363,0.03840027,0.025566101,
0.020487672,0.110680848,0.03559326,0.016142882,0.033221435,0.037803955,0.011764832,0.037735902,0.018106079,0.022361755,
0.039561156,0.083215028,0.031778563,0.019804992,0.035052489,0.01720459,0.018326111,0.032242738,0.020089721,0.024803162,
0.02781189,0.016686706,0.036508787,0.024687804,0.030780029,0.019798584,0.003677673,0.033616029,0.021005249,0.022209167,
0.032389525,0.02217987,0.040170897,0.031706847,0.035815429,0.031395264,0.012375183,0.036057435,0.02741394,0.022972107,
0.053599242,-0.010626526,0.03345703,0.035979308,0.060382079,0.023308106,0.020309754,0.014847717,0.031991579,0.040519714,
0.030405885,-0.03412506,0.030252686,0.02499298,0.022235107,0.01506836,0.022903748,0.036667787,0.031381227,0.027397156,
0.030863648,-0.018255921,0.022623291,0.026824035,0.010638428,0.012016602,0.029770203,0.029953919,0.02741394,0.046012878,
0.026743775,0.000359802,0.018503418,0.017516173,0.031848144,0.019951172,0.019699402,0.049637757,0.042214967,0.031211853,
0.023844605,0.004021911,0.028574219,0.036742248,0.022845458,0.030784912,0.02275116,0.031632386,0.024972534,0.050132751,
0.02353943,-0.000555725,0.041239012,0.037352599,0.025286864,0.033989258,0.042892762,0.027817689,0.027566528,0.031974792,
-0.006367798,0.017297057,0.039865721,0.014311829,0.039935302,0.022697754,0.027633972,0.016526185,0.0216156,0.037620544,
0.038340453,0.028588561,0.039255369,0.028807677,0.030322265,0.002250977,0.029465027,0.018662415,0.037637331,0.029685974,
0.027354127,0.041253358,0.04352783,0.025298156,0.021319579,0.035820313,0.019241638,0.019120179,0.021463012,0.031211853,
0.02857483,0.0331662,0.036051024,0.021025695,0.036578368,0.023613282,0.019089051,0.02919098,0.042520143,0.046470642,
0.01545227,0.059106141,0.039255369,0.001036682,0.024066161,0.022392578,0.050369568,0.036362611,0.034585573,0.033042908,
0.043833617,0.068871766,0.017893067,0.023924865,0.028186034,0.033684082,0.014664002,0.029038392,0.03840027,0.018852234,
0.046885375,0.070092469,0.030710449,0.024840392,0.022387695,0.022697754,0.018783875,0.024308167,0.016427612,0.020988464,
0.06412781,0.080468446,0.029489746,0.029112853,0.025286864,0.036125489,0.031296082,0.033463441,0.028024292,0.022666931,
0.048106078,0.084435731,0.029184571,0.023314513,0.017810058,0.022392578,0.027939148,0.030259095,0.031838991,0.020530701,
0.052683715,0.085656434,0.017587891,0.02575592,0.016436767,0.017052002,0.021835633,0.019120179,0.035195924,0.030601501,
0.057871703,0.065514833,0.026590576,0.034300841,0.030322265,0.022392578,0.011459656,0.053910218,0.037637331,0.042198181,
0.052378539,0.134484559,0.032083739,0.019347228,0.059924316,0.026665039,0.011001892,0.045060121,0.039010622,0.026939392,
0.027964478,0.111596376,0.024454346,-0.016358338,0.038867187,0.0309375,0.027939148,0.026139222,0.031991579,0.018699646,
0.021860963,0.104119569,0.025522461,0.011412659,0.035815429,0.032768555,0.020004578,0.032242738,0.03626404,0.028312683,
0.01545227,0.12212494,0.019876709,0.008360901,0.032458495,0.01430542,0.024734803,0.031479798,0.029244995,0.022819519,
0.027048951,0.120904237,0.029337158,0.002715149,0.029711913,0.035515137,0.013138123,0.024002992,0.020547485,0.032737732,
0.019572144,0.120141298,0.033914793,0.009581604,0.036730956,0.029869385,0.013748474,0.03788849,0.02527771,0.015647888,
0.033762816,0.134789735,0.030863037,0.032164611,0.032000732,0.026970215,0.01481659,0.020951234,0.029855346,0.031669617,
0.039408568,0.102898866,0.034830321,0.012633362,0.03428955,0.013237305,0.007644958,0.021408997,0.030160522,0.019462585,
0.048258666,0.108544618,0.02781128,0.025298156,0.034899902,0.019493409,0.017105408,0.02842804,0.039926149,0.040214539,
0.042460326,0.117852479,0.025675049,0.015074768,0.061297607,0.027427979,0.019699402,0.034531556,0.034890749,0.019462585,
0.032389525,0.076806337,0.024454346,0.046050109,0.034747314,0.027122803,0.022903748,0.03712555,0.034585573,0.027397156,
-0.004536743,0.073907167,0.032846678,0.01492218,0.023760986,0.037651367,0.018020935,0.035447083,0.038705446,0.033653259,
0.013163452,0.051629335,0.029184571,0.024840392,0.02849121,0.034294434,0.021683045,0.035599671,0.03336487,0.031669617,
0.002177124,0.038659364,0.029489746,0.024840392,0.028033447,0.04756958,0.025039978,0.018662415,0.007272339,0.059898376,
0.017588502,0.013787537,0.03559326,0.028349914,0.027575683,0.04039795,0.022293396,0.029038392,0.022836303,0.073020935,
0.014078979,0.001733093,0.037424315,0.022704162,0.022540282,0.037803955,0.01481659,0.007981262,0.021463012,0.041282654,
0.016520387,0.005700378,0.033304442,0.018736877,0.022387695,0.030174561,0.026108094,0.034531556,0.03626404,0.046775818,
